Index,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
952,Augustt_Lee,None,None,None,None,None,None,None,None,comment,这个有中字了吗,4346172427196036,None,None,None
953,PZFran,None,None,None,None,None,None,None,None,comment,真的超级可爱的，爱死李赫宰啦！,4346172427196036,None,None,None
954,-Ewins哥真的是男的,None,None,None,None,None,None,None,None,comment,,4346172427196036,None,None,None
955,404号宇航员,None,None,None,None,None,None,None,None,comment,我又想软软甜甜的你了,4346172427196036,None,None,None
956,Jenniferhyuk,None,None,None,None,None,None,None,None,comment,亲，有视频看吗,4346172427196036,None,None,None
957,Victoria聪_歌到永远,None,None,None,None,None,None,None,None,comment,李小盒过分可爱⚠️,4346172427196036,None,None,None
958,Laugirlll,None,None,None,None,None,None,None,None,comment,可爱,4346172427196036,None,None,None
959,我在那一角落患過最破傷風,None,None,None,None,None,None,None,None,comment,在哥哥们面前就是小可爱,4346172427196036,None,None,None
960,一大块土豆饼,None,None,None,None,None,None,None,None,comment,回复@ELF_Cherry:我看到了！！我是瞎了吗！！dbq！！,4346172427196036,None,None,None
961,一大块土豆饼,None,None,None,None,None,None,None,None,comment,回复@ELF_Cherry:这个完整的名字叫啥鸭～,4346172427196036,None,None,None
962,小八爪_zhua,None,None,None,None,None,None,None,None,comment,回复@萤绕裙边田间共舞:👌🏼,4345740878557051,None,None,None
963,萤绕裙边田间共舞,None,None,None,None,None,None,None,None,comment,好用好用准备再来一支,4345740878557051,None,None,None
964,好喜欢吃回锅肉,None,None,None,None,None,None,None,None,comment,回复@夕夕晚风April:好！等我,4345518781667238,None,None,None
965,夕夕晚风April,None,None,None,None,None,None,None,None,comment,,4345518781667238,None,None,None
966,好喜欢吃回锅肉,None,None,None,None,None,None,None,None,comment,,4345518781667238,None,None,None
967,夕夕晚风April,None,None,None,None,None,None,None,None,comment,回复@好喜欢吃回锅肉:但芙丽芳丝就很好用......很奇怪……,4345518781667238,None,None,None
968,好喜欢吃回锅肉,None,None,None,None,None,None,None,None,comment,回复@夕夕晚风April:我感觉日系只要和钱敏感肌挂钩的都不怎么保湿,4345518781667238,None,None,None
969,夕夕晚风April,None,None,None,None,None,None,None,None,comment,,4345518781667238,None,None,None
970,好喜欢吃回锅肉,None,None,None,None,None,None,None,None,comment,回复@夕夕晚风April:你用的乳还是霜～,4345518781667238,None,None,None
971,夕夕晚风April,None,None,None,None,None,None,None,None,comment,我都不知道我的珂润何时能用完.....好耐用....,4345518781667238,None,None,None
972,一棵人参一个坑,None,None,None,None,None,None,None,None,comment,回复@好喜欢吃回锅肉:啵叽谢谢！好多年前就知道有巧克力味的今天终于见到了！开心！,4345518781667238,None,None,None
973,好喜欢吃回锅肉,None,None,None,None,None,None,None,None,comment,,4345518781667238,None,None,None
974,一只羊涵,None,None,None,None,None,None,None,None,comment,回复@晚来天欲雪ys:卧槽，发广告还有理了举报她,4345395469949329,None,None,None
975,晚来天欲雪ys,None,None,None,None,None,None,None,None,comment,回复@一只羊涵:主要他骂完就拉黑我！还没等我看到就把我拉黑了！,4345395469949329,None,None,None
976,一只羊涵,None,None,None,None,None,None,None,None,comment,回复@晚来天欲雪ys:怼她！,4345395469949329,None,None,None
977,晚来天欲雪ys,None,None,None,None,None,None,None,None,comment,回复@周杰伦的称职前女友:哈哈哈哈哈可惜我来晚了没赶上和他对骂！,4345395469949329,None,None,None
978,周杰伦的称职前女友,None,None,None,None,None,None,None,None,comment,,4345395469949329,None,None,None
979,周杰伦的称职前女友,None,None,None,None,None,None,None,None,comment,,4345395469949329,None,None,None
980,晚来天欲雪ys,None,None,None,None,None,None,None,None,comment,回复@RANdiary:她还私信我骂我,4345395469949329,None,None,None
981,RANdiary,None,None,None,None,None,None,None,None,comment,,4345395469949329,None,None,None
982,晚来天欲雪ys,None,None,None,None,None,None,None,None,comment,回复@-故故故故:让我举报你还是你自己滚？？,4345395469949329,None,None,None
983,晚来天欲雪ys,None,None,None,None,None,None,None,None,comment,回复@不会嘟嘟唇的金鱼:让我举报你还是你自己滚？,4345395469949329,None,None,None
984,_ELiACaM,None,None,None,None,None,None,None,None,comment,,4345316251284853,None,None,None
985,一只长不胖的小松鼠,None,None,None,None,None,None,None,None,comment,回复@_ELiACaM:是嘛我听说这个只适合干皮，不然很容易脱妆,4345316251284853,None,None,None
986,_ELiACaM,None,None,None,None,None,None,None,None,comment,回复@一只长不胖的小松鼠:有混油皮博主喜欢,4345316251284853,None,None,None
987,一只长不胖的小松鼠,None,None,None,None,None,None,None,None,comment,回复@红豆圆圆子:这个适合干皮only,4345316251284853,None,None,None
988,_ELiACaM,None,None,None,None,None,None,None,None,comment,,4345316251284853,None,None,None
989,一只糖心蛋,None,None,None,None,None,None,None,None,comment,我超级喜欢祖马龙那个味道！！已经停产了！,4345316251284853,None,None,None
990,_ELiACaM,None,None,None,None,None,None,None,None,comment,回复@红豆圆圆子:兰蔻应该算是最早出气垫的大牌了，我觉得可以！菁纯气垫和气垫CC口碑都很好！,4345316251284853,None,None,None
991,红豆圆圆子,None,None,None,None,None,None,None,None,comment,回复@_ELiACaM:我心动了！！！,4345316251284853,None,None,None
992,_ELiACaM,None,None,None,None,None,None,None,None,comment,回复@红豆圆圆子:防！持妆也好！,4345316251284853,None,None,None
993,红豆圆圆子,None,None,None,None,None,None,None,None,comment,姐妹好用心！！！种草了兰蔻气垫！请问防汗吗🙈,4345316251284853,None,None,None
994,湖南板爷_800,None,None,None,None,None,None,None,None,comment,科技技术越来越发达了，这么好的打印技术。,4344650254697741,None,None,None
995,枫劝杰应,None,None,None,None,None,None,None,None,comment,感觉现在生活当中到处都是满满的黑科技,4344650254697741,None,None,None
996,王梦梦3_660,None,None,None,None,None,None,None,None,comment,没想到发动机以及发动机中使用的都是3d打印技术,4344650254697741,None,None,None
997,望前茗办麟,None,None,None,None,None,None,None,None,comment,现在的3d技术已经很强大,4344650254697741,None,None,None
998,财廷羽祥,None,None,None,None,None,None,None,None,comment,3D打印技术这么牛了，可以使用在航空的设备上了,4344650254697741,None,None,None
999,水瓶joeky,None,None,None,None,None,None,None,None,comment,支持3d为我们日常工作带来方便,4344650254697741,None,None,None
1000,不好瘦的王同学,None,None,None,None,None,None,None,None,comment,冬干夏油飘过,4344425084084958,None,None,None
1001,甜儿仙儿,None,None,None,None,None,None,None,None,comment,回复@毛毛喜欢毛毛雨丶:说的有点动心诶,4344425084084958,None,None,None
1002,甜儿仙儿,None,None,None,None,None,None,None,None,comment,回复@毛毛喜欢毛毛雨丶:妈耶！想看这个性感客服,4344425084084958,None,None,None
1003,毛毛喜欢毛毛雨丶,None,None,None,None,None,None,None,None,comment,回复@HiiMioo:性感客服，在线推销。,4344425084084958,None,None,None
1004,毛毛喜欢毛毛雨丶,None,None,None,None,None,None,None,None,comment,回复@甜儿仙儿:推荐！要不要先来试试,4344425084084958,None,None,None
1005,HiiMioo,None,None,None,None,None,None,None,None,comment,,4344425084084958,None,None,None
1006,甜儿仙儿,None,None,None,None,None,None,None,None,comment,我是沙漠干皮！,4344425084084958,None,None,None
1007,GEbluemini,None,None,None,None,None,None,None,None,comment,马住了！,4344232703180316,None,None,None
1008,withchanandkai,None,None,None,None,None,None,None,None,comment,,4344232703180316,None,None,None
1009,何晓乐HeXiaole,None,None,None,None,None,None,None,None,comment,回复@谢欣哲:👌,4344094391541532,None,None,None
1010,谢欣哲,None,None,None,None,None,None,None,None,comment,,4344094391541532,None,None,None
1011,卖车的阿宝,None,None,None,None,None,None,None,None,comment,加油啊！,4344094391541532,None,None,None
1012,一劳永毅,None,None,None,None,None,None,None,None,comment,厉害了👍,4344094391541532,None,None,None
1013,赵喜歌,None,None,None,None,None,None,None,None,comment,期待神奇北环上演中国速度！！！,4344094391541532,None,None,None
1014,何晓乐HeXiaole,None,None,None,None,None,None,None,None,comment,感谢颜老师的鼓励，希望可以早日在纽北与你们会师,4344094391541532,None,None,None
1015,YYP颜宇鹏,None,None,None,None,None,None,None,None,comment,中国车手走出中国，棒！祝好成绩,4344094391541532,None,None,None
1016,carlingb,None,None,None,None,None,None,None,None,comment,wow，新look，加油拉！,4344094391541532,None,None,None
1017,W_tommz,None,None,None,None,None,None,None,None,comment,今年要搞个大新闻了,4344094391541532,None,None,None
1018,熊宝宝Enzo,None,None,None,None,None,None,None,None,comment,,4344094391541532,None,None,None
1019,阿喵小王子,None,None,None,None,None,None,None,None,comment,哈哈哈，我是一等奖！,4343570775790250,None,None,None
1020,我是很欧很欧的阿玉大人呐,None,None,None,None,None,None,None,None,comment,评论抽完了么,4343570775790250,None,None,None
1021,徐希西heesy,None,None,None,None,None,None,None,None,comment,期待翻牌,4343570775790250,None,None,None
1022,想吃宇哥哥老汉做的含菜炒肉,None,None,None,None,None,None,None,None,comment,@我是刘大大吖,4343570775790250,None,None,None
1023,气泡_苏打,None,None,None,None,None,None,None,None,comment,@风一样的1曲陌离歌,4343570775790250,None,None,None
1024,萝氏卜,None,None,None,None,None,None,None,None,comment,None or emoji,4343570775790250,None,None,None
1025,我喝7喜,None,None,None,None,None,None,None,None,comment,我可以（吧）,4343570775790250,None,None,None
1026,E酱和十二,None,None,None,None,None,None,None,None,comment,喜欢复古。,4343570775790250,None,None,None
1027,我是刘大大吖,None,None,None,None,None,None,None,None,comment,@想吃宇哥哥老汉做的含菜炒肉,4343570775790250,None,None,None
1028,一只安静的美蓝纸,None,None,None,None,None,None,None,None,comment,期待,4343570775790250,None,None,None
1029,牛来味的不呐呐,None,None,None,None,None,None,None,None,comment,闭口适合么,4343342097669566,None,None,None
1030,叶楚叶楚,None,None,None,None,None,None,None,None,comment,支持你多发这样的文章！也支持你的淘宝店铺,4343342097669566,None,None,None
1031,小懒分析,None,None,None,None,None,None,None,None,comment,回复@三三三梳:马甲她也在团@一个记录小马甲,4343342097669566,None,None,None
1032,小敏小敏子,None,None,None,None,None,None,None,None,comment,回复@三三三梳:我在博主：aq要认真记录护肤的一切，正好还在团，传明酸是源码145价格美好,4343342097669566,None,None,None
1033,不想做柠檬精的三三三梳,None,None,None,None,None,None,None,None,comment,回复@小敏小敏子:在哪里团购啊,4343342097669566,None,None,None
1034,是一只熊熊,None,None,None,None,None,None,None,None,comment,,4343342097669566,None,None,None
1035,小末在认真记录,None,None,None,None,None,None,None,None,comment,小懒真滴好专业呀，真棒👍🏻,4343342097669566,None,None,None
1036,柒小影9-9,None,None,None,None,None,None,None,None,comment,小懒可以推荐下，类似bh抗炎精华的效果好的抗炎精华不。,4343342097669566,None,None,None
1037,小吖嘛小曲奇,None,None,None,None,None,None,None,None,comment,种下一颗草,4343342097669566,None,None,None
1038,焦糖拿铁本当嘉,None,None,None,None,None,None,None,None,comment,那华熙生物旗下的那个传明酸呢,4343342097669566,None,None,None
1039,albee-na,None,None,None,None,None,None,None,None,comment,哟哟哟～敏感肌美白走起～,4343281234589201,None,None,None
1040,赵赵在日本,None,None,None,None,None,None,None,None,comment,要入要入！,4343281234589201,None,None,None
1041,Ujina是只喵,None,None,None,None,None,None,None,None,comment,哎哎哎,4343281234589201,None,None,None
1042,荞麦金,None,None,None,None,None,None,None,None,comment,回复@每天都想吃吃吃吃吃:好用，干敏皮,4342985313031279,None,None,None
1043,每天都想吃吃吃吃吃,None,None,None,None,None,None,None,None,comment,好用吗？小姐姐什么肤质啊？,4342985313031279,None,None,None
1044,可乐奶茶和烧烤,None,None,None,None,None,None,None,None,comment,,4342985313031279,None,None,None
1045,荞麦金,None,None,None,None,None,None,None,None,comment,回复@可乐奶茶和烧烤:我一个朋友从日本帮我买回来的,4342985313031279,None,None,None
1046,可乐奶茶和烧烤,None,None,None,None,None,None,None,None,comment,,4342985313031279,None,None,None
1047,园在乡下带孩子,None,None,None,None,None,None,None,None,comment,回复@北外李晨:谢谢老师回复。看来还是要依靠家长多找资料,4342965931471114,None,None,None
1048,北外李晨,None,None,None,None,None,None,None,None,comment,回复@园在乡下带孩子:国内应该尚无大规模的项目。对于脑执行能力的认知尚处在扫盲阶段。,4342965931471114,None,None,None
1049,园在乡下带孩子,None,None,None,None,None,None,None,None,comment,怎么找这种项目？去过医院也只是很浅显的指导一下。,4342965931471114,None,None,None
1050,YMM客源_o356,None,None,None,None,None,None,None,None,comment,棒棒棒,4342662062901442,None,None,None
1051,Ramisama,None,None,None,None,None,None,None,None,comment,,4342662062901442,None,None,None
1052,退订该用户,None,None,None,None,None,None,None,None,comment,,4342662062901442,None,None,None
1053,BiuBiuduu,None,None,None,None,None,None,None,None,comment,天啊，搓搓手,4342508463292089,None,None,None
1054,Rliny,None,None,None,None,None,None,None,None,comment,回复@樱樱_23927:四月,4342508463292089,None,None,None
1055,樱樱_23927,None,None,None,None,None,None,None,None,comment,屈臣氏啥时发,4342508463292089,None,None,None
1056,LLYep,None,None,None,None,None,None,None,None,comment,终于不用找代购了,4342508463292089,None,None,None
1057,慢星人的世界你不懂,None,None,None,None,None,None,None,None,comment,首发屈臣氏！666,4342508463292089,None,None,None
1058,赵宏杨_,None,None,None,None,None,None,None,None,comment,,4342508463292089,None,None,None
1059,cessforbiorn,None,None,None,None,None,None,None,None,comment,,4342508463292089,None,None,None
1060,一只英气逼人的帅大虾,None,None,None,None,None,None,None,None,comment,爱泛红女孩也可以拥有了,4342508463292089,None,None,None
1061,小李阿烦,None,None,None,None,None,None,None,None,comment,刚让去日本的同学帮忙带这套,4342508463292089,None,None,None
1062,喂找着北了没啊,None,None,None,None,None,None,None,None,comment,他家粉饼隔离我也想试啊！,4342508463292089,None,None,None
1063,熊安安的笨麻麻,None,None,None,None,None,None,None,None,comment,🙋🏻,4341882986754303,None,None,None
1064,谢谢你的美好阿七,None,None,None,None,None,None,None,None,comment,有闭口适合哪套？,4341813333163689,None,None,None
1065,毛毛猫跑腿屋,None,None,None,None,None,None,None,None,comment,回复@Younge儿会成功:这里,4341813333163689,None,None,None
1066,头上夹着蝴蝶结2017,None,None,None,None,None,None,None,None,comment,好弄啊补水修护就好我之前是，就是调理修护好的,4341813333163689,None,None,None
1067,北蒙岛的雨季monsoon,None,None,None,None,None,None,None,None,comment,,4341813333163689,None,None,None
1068,胡一刀阿,None,None,None,None,None,None,None,None,comment,经常断货,4341813333163689,None,None,None
1069,香凝kogi酱,None,None,None,None,None,None,None,None,comment,回复@贵州一缕清风边:500左右一套,4341813333163689,None,None,None
1070,香凝kogi酱,None,None,None,None,None,None,None,None,comment,回复@洪瑩Angelina华盛:去到专柜或者有资生堂柜台的地方，告诉他皮肤测试就可以了,4341813333163689,None,None,None
1071,蝶语婚礼定制,None,None,None,None,None,None,None,None,comment,看着清清爽爽的，种草,4341813333163689,None,None,None
1072,香凝kogi酱,None,None,None,None,None,None,None,None,comment,我真好看！,4341813333163689,None,None,None
1073,刘昊然的太阳系女友,None,None,None,None,None,None,None,None,comment,国内怎么买！！,4341813333163689,None,None,None
1074,柚子牛牛Plus,None,None,None,None,None,None,None,None,comment,可以把长链接生成短链接再加到文案中，阅读体验更好,4341783502638705,None,None,None
1075,迷糊的精灵01,None,None,None,None,None,None,None,None,comment,联接打不开，是什马情况,4341783502638705,None,None,None
1076,橙是一种心情,None,None,None,None,None,None,None,None,comment,今晚有直播呀，也不发消息。我觉得还是需要顾问去推送！,4341783502638705,None,None,None
1077,一个哇塞的老胡,None,None,None,None,None,None,None,None,comment,地址搓不动,4341783502638705,None,None,None
1078,要健康开心呀,None,None,None,None,None,None,None,None,comment,回复@蔡裹裹会胖成猪吗:被姐妹的头像虐惹,4341531344840239,None,None,None
1079,蔡裹裹会胖成猪吗,None,None,None,None,None,None,None,None,comment,加油！,4341531344840239,None,None,None
1080,Troimin,None,None,None,None,None,None,None,None,comment,,4341531344840239,None,None,None
1081,要健康开心呀,None,None,None,None,None,None,None,None,comment,,4341531344840239,None,None,None
1082,Troimin,None,None,None,None,None,None,None,None,comment,小公主系列有、可爱hhhh,4341531344840239,None,None,None
1083,YMM客源_o530,None,None,None,None,None,None,None,None,comment,嗯啊，喜欢,4341467755834849,None,None,None
1084,LEO想过CPA,None,None,None,None,None,None,None,None,comment,雪糕C位出道！,4341467755834849,None,None,None
1085,红烧小白兔ve6,None,None,None,None,None,None,None,None,comment,,4341409835791803,None,None,None
1086,都说名字长走四方,None,None,None,None,None,None,None,None,comment,,4341409835791803,None,None,None
1087,未来的温妍,None,None,None,None,None,None,None,None,comment,回复@小小红红苕苕:我用了没什么感觉，更适合敏感肌，吧，以后专栏说,4341144849194410,None,None,None
1088,未来的温妍,None,None,None,None,None,None,None,None,comment,回复@vvvvvvictory_7:我用来补水，没有直接用来定妆过,4341144849194410,None,None,None
1089,小小红红苕苕,None,None,None,None,None,None,None,None,comment,听说这个系列的洁面好用，在草单,4341144849194410,None,None,None
1090,vvvvvvictory_7,None,None,None,None,None,None,None,None,comment,定妆效果持久咩,4341144849194410,None,None,None
1091,未来的温妍,None,None,None,None,None,None,None,None,comment,回复@instar-围脖菇凉:重新开启美妆事业,4341144849194410,None,None,None
1092,instar-围脖菇凉,None,None,None,None,None,None,None,None,comment,,4341144849194410,None,None,None
1093,-凱小凱,None,None,None,None,None,None,None,None,comment,???,4341078973154280,None,None,None
1094,CHO97,None,None,None,None,None,None,None,None,comment,,4340819341315335,None,None,None
1095,劣质甜,None,None,None,None,None,None,None,None,comment,,4340819341315335,None,None,None
1096,UNIQ-枍玄玄玄玄,None,None,None,None,None,None,None,None,comment,,4340819341315335,None,None,None
1097,CHO97,None,None,None,None,None,None,None,None,comment,,4340819341315335,None,None,None
1098,OrangeB_UNIQ,None,None,None,None,None,None,None,None,comment,,4340819341315335,None,None,None
1099,今天阿曼达翻白眼了吗,None,None,None,None,None,None,None,None,comment,回复@元宝大人666:旁氏米粹欢迎你,4340308034426626,None,None,None
1100,元宝大人666,None,None,None,None,None,None,None,None,comment,不行，我要买一个氨基酸的,4340308034426626,None,None,None
1101,花花好伤心QAQ,None,None,None,None,None,None,None,None,comment,买的同品牌粉饼，真的觉得有点黄……,4339270300641251,None,None,None
1102,LEI-LIFE,None,None,None,None,None,None,None,None,comment,回复@卍岁娘:谢谢,4339270300641251,None,None,None
1103,卍岁娘,None,None,None,None,None,None,None,None,comment,回复@LEI-LIFE:没有吧,4339270300641251,None,None,None
1104,LEI-LIFE,None,None,None,None,None,None,None,None,comment,这个妆前有防晒么，咨询毛毛,4339270300641251,None,None,None
1105,大口喝椰子水,None,None,None,None,None,None,None,None,comment,回复@吴咪咔:好用。cpb隔离我觉得提亮效果好，这个遮瑕蛮不错的（作为隔离）,4339270300641251,None,None,None
1106,佟九九老师,None,None,None,None,None,None,None,None,comment,这个系列的银瓶防晒也很好用，小小一支很可爱,4339270300641251,None,None,None
1107,孤独__患者_,None,None,None,None,None,None,None,None,comment,回复@卍岁娘:好的好的，谢谢亲爱哒，mua,4339270300641251,None,None,None
1108,卍岁娘,None,None,None,None,None,None,None,None,comment,回复@孤独__患者_:你搜的粉底呀，我这是妆前,4339270300641251,None,None,None
1109,孤独__患者_,None,None,None,None,None,None,None,None,comment,,4339270300641251,None,None,None
1110,卍岁娘,None,None,None,None,None,None,None,None,comment,回复@孤独__患者_:没有色号,4339270300641251,None,None,None
1111,卍岁娘,None,None,None,None,None,None,None,None,comment,回复@又见芷一:没有，太麻烦了，没地儿买,4337453777711429,None,None,None
1112,又见芷一,None,None,None,None,None,None,None,None,comment,毛毛，芦丹氏粉底霜用过吗，据说很好用？,4337453777711429,None,None,None
1113,-元气美少女-,None,None,None,None,None,None,None,None,comment,看一看好解压！！！！,4337453777711429,None,None,None
1114,一月天冷冷丶,None,None,None,None,None,None,None,None,comment,@抹了个茶狸,4337453777711429,None,None,None
1115,女加V,None,None,None,None,None,None,None,None,comment,回复@_dumplings_:买不到了！！！,4337453777711429,None,None,None
1116,卍岁娘,None,None,None,None,None,None,None,None,comment,回复@萨萨的小幸福:兰花，也n没有很润,4337453777711429,None,None,None
1117,萨萨的小幸福,None,None,None,None,None,None,None,None,comment,毛毛快来救我，最近时光琉璃搭怡丽丝尔精华，眼周好干，干纹都出来了！除了希思黎，毛毛发掘到更润的眼霜没？,4337453777711429,None,None,None
1118,你亲爱的苏女官,None,None,None,None,None,None,None,None,comment,,4337453777711429,None,None,None
1119,一只神经兔,None,None,None,None,None,None,None,None,comment,谢谢小妞分享,4337453777711429,None,None,None
1120,Younmizz,None,None,None,None,None,None,None,None,comment,回复@卍岁娘:谢谢~,4337453777711429,None,None,None
1121,叮叮零零咚,None,None,None,None,None,None,None,None,comment,马,4337276995950696,None,None,None
1122,谷雨清筱,None,None,None,None,None,None,None,None,comment,唉不知道该说什么，只有一句辛苦了,4337276995950696,None,None,None
1123,Jolie1111,None,None,None,None,None,None,None,None,comment,,4337276995950696,None,None,None
1124,陈瑞音,None,None,None,None,None,None,None,None,comment,辛苦了！,4337276995950696,None,None,None
1125,小宫猫猫,None,None,None,None,None,None,None,None,comment,哇！感谢！造福人类！,4337276995950696,None,None,None
1126,屠龙少女,None,None,None,None,None,None,None,None,comment,辛苦了！,4337276995950696,None,None,None
1127,-高梦丹-,None,None,None,None,None,None,None,None,comment,谢谢您,4337276995950696,None,None,None
1128,采呀么采堇花,None,None,None,None,None,None,None,None,comment,@御前带刀熊猫,4337276995950696,None,None,None
1129,炭黒要努力,None,None,None,None,None,None,None,None,comment,万分万分万分万分感谢。,4337276995950696,None,None,None
1130,violet611,None,None,None,None,None,None,None,None,comment,谢谢博主长期以来的分享，新年快乐,4337276995950696,None,None,None
1131,2013盛夏的遇见yu,None,None,None,None,None,None,None,None,comment,dei,4335729565532003,None,None,None
1132,ETETT呀,None,None,None,None,None,None,None,None,comment,打卡,4335729565532003,None,None,None
1133,yy珂ke,None,None,None,None,None,None,None,None,comment,回复@华晨宇的单词小课堂:啊啊谢谢啦(*°∀°)=3,4335729565532003,None,None,None
1134,FUIIIll,None,None,None,None,None,None,None,None,comment,早,4335729565532003,None,None,None
1135,克莉西宇,None,None,None,None,None,None,None,None,comment,None or emoji,4335729565532003,None,None,None
1136,华晨宇的单词小课堂,None,None,None,None,None,None,None,None,comment,回复@守着大王的花栗鼠:也预祝你新年快乐呀,4335729565532003,None,None,None
1137,华晨宇的单词小课堂,None,None,None,None,None,None,None,None,comment,,4335729565532003,None,None,None
1138,yy珂ke,None,None,None,None,None,None,None,None,comment,卡（顺便问一下这图是什么时候的＼(◎o◎)／！居然没见过）,4335729565532003,None,None,None
1139,守着大王的花栗鼠,None,None,None,None,None,None,None,None,comment,打卡（辛苦啦！！提前祝你新年好哇）,4335729565532003,None,None,None
1140,华晨宇的栗子是花栗鼠,None,None,None,None,None,None,None,None,comment,华晨宇烟火里的尘埃,4335729565532003,None,None,None
1141,土豆你个番西茄,None,None,None,None,None,None,None,None,comment,@资生堂日本watashiplus,4335706711483450,None,None,None
1142,狗狗币,None,None,None,None,None,None,None,None,comment,,4334478878665729,None,None,None
1143,_齐格飞,None,None,None,None,None,None,None,None,comment,,4334263312707440,None,None,None
1144,Mk18_MOD0,None,None,None,None,None,None,None,None,comment,按照之前的猜测“AGM-158D”很有可能就是JASSM-XR吧,4334263312707440,None,None,None
1145,千憩,None,None,None,None,None,None,None,None,comment,回复@小邵爷今天也在吃糖:,4334154206196062,None,None,None
1146,小邵爷今天也在吃糖,None,None,None,None,None,None,None,None,comment,从来冲动消费的我看呆了,4334154206196062,None,None,None
1147,小邵爷今天也在吃糖,None,None,None,None,None,None,None,None,comment,1,4334154206196062,None,None,None
1148,千憩,None,None,None,None,None,None,None,None,comment,,4334154206196062,None,None,None
1149,南星大人z,None,None,None,None,None,None,None,None,comment,你活的真的好友计划,4334154206196062,None,None,None
1150,AdolphZhangshuoshuo,None,None,None,None,None,None,None,None,comment,,4334073407080589,None,None,None
1151,埼玉県百貨店,None,None,None,None,None,None,None,None,comment,靠，HUAWEI熟练运用市井大老娘们耍赖撒泼的大绝技啊,4333927021883390,None,None,None
1152,危险要加油,None,None,None,None,None,None,None,None,comment,原来酱紫,4333927021883390,None,None,None
1153,ImHUan,None,None,None,None,None,None,None,None,comment,回复@Sartre_NZ:,4333826907681675,None,None,None
1154,索伦永不眠,None,None,None,None,None,None,None,None,comment,,4333826907681675,None,None,None
1155,ImHUan,None,None,None,None,None,None,None,None,comment,我勒个去，真的假的？,4333826907681675,None,None,None
1156,微博问答,None,None,None,None,None,None,None,None,comment,Hi~您好，您的微博已被创建同名问题，此问题会吸引更多用户参与讨论，给您的微博带来更高曝光和互动量~戳→→O如何使学习变成一件很热血的事？,4333464591782947,None,None,None
1157,MoZa小狮子晒太阳,None,None,None,None,None,None,None,None,comment,,4332811710134010,None,None,None
1158,MoZa小狮子晒太阳,None,None,None,None,None,None,None,None,comment,,4332811710134010,None,None,None
1159,西瓜啊哈哈,None,None,None,None,None,None,None,None,comment,视频讲解来找我,4332443739374085,None,None,None
1160,菠萝Jamela,None,None,None,None,None,None,None,None,comment,@西瓜啊哈哈,4332443739374085,None,None,None
1161,Tina单单单,None,None,None,None,None,None,None,None,comment,老师，这是a题吗？？？@考研数学周蔷老师,4332443739374085,None,None,None
1162,wsyppy,None,None,None,None,None,None,None,None,comment,感觉和A题没关系啊,4332443739374085,None,None,None
1163,阿Q卡莎,None,None,None,None,None,None,None,None,comment,回复@考研数学周蔷老师:您是不是发错了，感觉是e题的文献,4332443739374085,None,None,None
1164,亦似朝朝,None,None,None,None,None,None,None,None,comment,,4332443739374085,None,None,None
1165,考研数学周蔷老师,None,None,None,None,None,None,None,None,comment,参考文献区分技术和背景知识,4332443739374085,None,None,None
1166,考研数学周蔷老师,None,None,None,None,None,None,None,None,comment,回复@亦似朝朝:环境因子,4332443739374085,None,None,None
1167,亦似朝朝,None,None,None,None,None,None,None,None,comment,回复@今天也是元气满满的一天小盆友:我也感觉好奇怪啊,4332443739374085,None,None,None
1168,·木舟,None,None,None,None,None,None,None,None,comment,这是a题？,4332443739374085,None,None,None
1169,悬崖上的WA_U,None,None,None,None,None,None,None,None,comment,图4看着意外的不错，居然有了想尝试的想法是怎么回事？？？,4332438690133905,None,None,None
1170,徐_胖胖,None,None,None,None,None,None,None,None,comment,云南白药那个儿童牙膏不但可爱，还很好用！我女鹅用的小童的葡萄味，超好闻der！而且刷完牙齿好亮白哈哈哈~每次挤牙膏我都好想自己买一管！,4332438690133905,None,None,None
1171,Numb的N,None,None,None,None,None,None,None,None,comment,驹宝心情很好呢～（果然美妆话题容易被翻牌。可我是钢铁直男,4332046564065689,None,None,None
1172,如斯锦瑟华年,None,None,None,None,None,None,None,None,comment,羡慕这个体质呜呜呜，除了生病没办法降体重的人很难过了,4332046564065689,None,None,None
1173,JocelynWong17,None,None,None,None,None,None,None,None,comment,小偶像最后一个很扎心,4332046564065689,None,None,None
1174,驹老板来匹易哭马带走,None,None,None,None,None,None,None,None,comment,None or emoji,4332046564065689,None,None,None
1175,USAD-美国学术十项全能,None,None,None,None,None,None,None,None,comment,【正确答案：c】,4331583236198007,None,None,None
1176,zzZmm是不合格的铲屎官,None,None,None,None,None,None,None,None,comment,回复@被炸号炸糊的ZK:咋肥四！今天你又honey了,4331025947170031,None,None,None
1177,被炸号炸糊的ZK,None,None,None,None,None,None,None,None,comment,,4331025947170031,None,None,None
1178,zzZmm是不合格的铲屎官,None,None,None,None,None,None,None,None,comment,回复@被炸号炸糊的ZK:不会弄视频,4331025947170031,None,None,None
1179,被炸号炸糊的ZK,None,None,None,None,None,None,None,None,comment,,4331025947170031,None,None,None
1180,zzZmm是不合格的铲屎官,None,None,None,None,None,None,None,None,comment,回复@飞飞飞飞小飞鼠:谢谢谢谢谢谢谢谢,4331025947170031,None,None,None
