,Unnamed: 0,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,ParentMid,Share,Comment,Good
304,1730,今天怎么这么甜,None,None,None,None,None,None,None,None,comment,,4323649580714700,None,None,None
305,1731,唇部遮瑕,None,None,None,None,None,None,None,None,comment,1我种草已久！3是真的没啥用,4323649580714700,None,None,None
306,1732,YMM客源_h73,None,None,None,None,None,None,None,None,comment,哇塞不错哦,4323640390661879,None,None,None
307,1733,我要变成天妇罗,None,None,None,None,None,None,None,None,comment,回复@女闲人的猫:何止给你分红！带盐人都该给你,4323635537334025,None,None,None
308,1734,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@我要变成天妇罗:珂润要给我分红哈哈哈,4323635537334025,None,None,None
309,1735,我要变成天妇罗,None,None,None,None,None,None,None,None,comment,从14年被你种草，每年都要来几瓶,4323635537334025,None,None,None
310,1736,TL_____YN,None,None,None,None,None,None,None,None,comment,get,4323635537334025,None,None,None
311,1737,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@Puresnowsnow:对，以前我吐槽过,4323635537334025,None,None,None
312,1738,Puresnowsnow,None,None,None,None,None,None,None,None,comment,,4323635537334025,None,None,None
313,1739,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@雷老师其实不是老师:,4323635537334025,None,None,None
314,1740,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@Puresnowsnow:那个是SPF50？,4323635537334025,None,None,None
315,1741,雷老师其实不是老师,None,None,None,None,None,None,None,None,comment,我也喜欢！,4323635537334025,None,None,None
316,1742,Puresnowsnow,None,None,None,None,None,None,None,None,comment,我用的珂润和这个好像不是一款，是90ml的摇摇乐质地,4323635537334025,None,None,None
0,1743,成为佩琪,None,None,None,None,None,None,None,None,comment,新年快乐,4334614225189793,None,None,None
1,1744,不像个名字i,None,None,None,None,None,None,None,None,comment,机会来了哇,4334614225189793,None,None,None
2,1745,不像个名字i,None,None,None,None,None,None,None,None,comment,机会来了,4334614225189793,None,None,None
3,1746,芒果味儿的养乐多,None,None,None,None,None,None,None,None,comment,None or emoji,4334614225189793,None,None,None
4,1747,-和大大,None,None,None,None,None,None,None,None,comment,购物车里的都在这呢,4334614225189793,None,None,None
5,1748,燕小呆起名废,None,None,None,None,None,None,None,None,comment,想变美,4334614225189793,None,None,None
6,1749,Q兔子Q囤,None,None,None,None,None,None,None,None,comment,转转转,4334614225189793,None,None,None
7,1750,Shine_群,None,None,None,None,None,None,None,None,comment,来一波,4334614225189793,None,None,None
8,1751,微博抽奖平台,None,None,None,None,None,None,None,None,comment,,4334614225189793,None,None,None
9,1752,一颗逢考必过的蛋,None,None,None,None,None,None,None,None,comment,来了,4334614225189793,None,None,None
10,1753,种草战斗机,None,None,None,None,None,None,None,None,comment,老干皮的『12款爱用面霜』,4334499694941122,None,None,None
11,1754,吃护肤品的猪猪,None,None,None,None,None,None,None,None,comment,回复@mata傅:有用的，具体心得可以看这篇的p3O网页链接,4334499694941122,None,None,None
12,1755,mata傅,None,None,None,None,None,None,None,None,comment,请问欧莱雅睫毛增长液有效果吗,4334499694941122,None,None,None
13,1756,小九爱种草,None,None,None,None,None,None,None,None,comment,干皮爱用面霜,4334499694941122,None,None,None
14,1757,吃护肤品的猪猪,None,None,None,None,None,None,None,None,comment,回复@岁月她轻声走过:谢谢姐妹,4334499694941122,None,None,None
15,1758,吃护肤品的猪猪,None,None,None,None,None,None,None,None,comment,回复@virtuous懿懿懿:fab也是我很久前过敏时候的爱，粉胶我还没用过但是很爱金胶哈哈哈,4334499694941122,None,None,None
16,1759,小九爱种草,None,None,None,None,None,None,None,None,comment,面霜,4334499694941122,None,None,None
17,1760,Fairylandair,None,None,None,None,None,None,None,None,comment,面霜中小样有什么靠谱的店铺推荐嘛,4334499694941122,None,None,None
18,1761,岁月她轻声走过,None,None,None,None,None,None,None,None,comment,,4334499694941122,None,None,None
19,1762,virtuous懿懿懿,None,None,None,None,None,None,None,None,comment,像我这种干敏皮就离不开珂润面霜和雅顿的粉胶，最近发现fab面霜也还不错,4334499694941122,None,None,None
20,1763,上山遛猪,None,None,None,None,None,None,None,None,comment,求眼霜,4334242211049441,None,None,None
21,1764,孙孙3022,None,None,None,None,None,None,None,None,comment,,4333955341547109,None,None,None
22,1765,茹果不是如果是茹果,None,None,None,None,None,None,None,None,comment,我在用啫喱,4333955341547109,None,None,None
23,1766,twiggy_mak,None,None,None,None,None,None,None,None,comment,不错！！,4333759278922987,None,None,None
24,1767,买July买,None,None,None,None,None,None,None,None,comment,,4333553170918898,None,None,None
25,1768,一只努力工作等待翻身的咸鱼,None,None,None,None,None,None,None,None,comment,被盗号了吗,4333553170918898,None,None,None
26,1769,是君君呀_,None,None,None,None,None,None,None,None,comment,珂润面霜真的是好用～,4333496765729598,None,None,None
27,1770,秦浇水的水,None,None,None,None,None,None,None,None,comment,回复@西柚子Crazy:等你,4333474922348475,None,None,None
28,1771,西柚子Crazy,None,None,None,None,None,None,None,None,comment,,4333474922348475,None,None,None
29,1772,秦浇水的水,None,None,None,None,None,None,None,None,comment,柚子有没有打算出一批闲鱼,4333474922348475,None,None,None
30,1773,西柚子Crazy,None,None,None,None,None,None,None,None,comment,,4333474922348475,None,None,None
31,1774,圣诞最大,None,None,None,None,None,None,None,None,comment,小香山茶花乳霜怎么样柚子？？,4333474922348475,None,None,None
32,1775,西柚子Crazy,None,None,None,None,None,None,None,None,comment,,4333474922348475,None,None,None
33,1776,逢年过节就下雪呀,None,None,None,None,None,None,None,None,comment,最近都不怎么用国产了嘛,4333474922348475,None,None,None
34,1777,Cute-chick,None,None,None,None,None,None,None,None,comment,,4333474922348475,None,None,None
35,1778,西柚子Crazy,None,None,None,None,None,None,None,None,comment,回复@_Wowshakalaka:haha干皮早上都能用！保湿效果很长,4333474922348475,None,None,None
36,1779,_Wowshakalaka,None,None,None,None,None,None,None,None,comment,,4333474922348475,None,None,None
37,1780,一团毛茸茸w,None,None,None,None,None,None,None,None,comment,回复@派派啊啵:,4333473000504683,None,None,None
38,1781,派派啊啵,None,None,None,None,None,None,None,None,comment,除了科颜氏的高保湿面霜，我现在只信珂润,4333473000504683,None,None,None
39,1782,一团毛茸茸w,None,None,None,None,None,None,None,None,comment,回复@橘星Lee:啊咧，我一个干皮现在懒到就涂这个霜,4333473000504683,None,None,None
40,1783,橘星Lee,None,None,None,None,None,None,None,None,comment,,4333473000504683,None,None,None
41,1784,我要变成天妇罗,None,None,None,None,None,None,None,None,comment,回复@冰茶贰点零:是滴！我也觉得使用感没毛病呀，只要脸上还是湿润的状态上，就算用三泵，两分钟内照样吸收的干干爽爽,4333469913865410,None,None,None
42,1785,冰茶贰点零,None,None,None,None,None,None,None,None,comment,回复@银河总攻元元殿下:01～,4333469913865410,None,None,None
43,1786,冰茶贰点零,None,None,None,None,None,None,None,None,comment,回复@我要变成天妇罗:好用还不贵！使用感我也觉得可以忍受哈哈,4333469913865410,None,None,None
44,1787,冰茶贰点零,None,None,None,None,None,None,None,None,comment,回复@狸澈狸澈:哈哈哈哈哈好期待你的！！！,4333469913865410,None,None,None
45,1788,冰茶贰点零,None,None,None,None,None,None,None,None,comment,,4333469913865410,None,None,None
46,1789,企鹅是卡卡啦,None,None,None,None,None,None,None,None,comment,好巧！我最近也在用neostrata非常喜欢,4333469913865410,None,None,None
47,1790,狸澈狸澈,None,None,None,None,None,None,None,None,comment,,4333469913865410,None,None,None
48,1791,银河总攻元元殿下,None,None,None,None,None,None,None,None,comment,,4333469913865410,None,None,None
49,1792,我要变成天妇罗,None,None,None,None,None,None,None,None,comment,neostrata真的好用炸了！我也不打算换了！,4333469913865410,None,None,None
50,1793,冰茶贰点零,None,None,None,None,None,None,None,None,comment,,4333469913865410,None,None,None
51,1794,龙凤宝儿心意,None,None,None,None,None,None,None,None,comment,立马照着入，再多推荐点,4333188471452823,None,None,None
52,1795,小子子闯天6181804393,None,None,None,None,None,None,None,None,comment,亲爱的,4333188471452823,None,None,None
53,1796,红烧小白兔ve6,None,None,None,None,None,None,None,None,comment,,4333084084563109,None,None,None
54,1797,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@今天除了皮又啥也没:我以前也是这么想的哈哈，试了才发现，它是质地稠点更保湿而已,4332821957126813,None,None,None
55,1798,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@跟住志明低能:好滴，有机会试试看,4332821957126813,None,None,None
56,1799,今天除了皮又啥也没,None,None,None,None,None,None,None,None,comment,,4332821957126813,None,None,None
57,1800,跟住志明低能,None,None,None,None,None,None,None,None,comment,,4332821957126813,None,None,None
58,1801,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@不当大哥好多年哇:我是14年末开始用这个搭配，终于有了一个不泛红发热的冬天,4332821957126813,None,None,None
59,1802,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@Nonokm-:哈哈真的是很古老的一个过气草了,4332821957126813,None,None,None
60,1803,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@ATk美洲小猫:温柔卸妆，充分强力的补水保湿(配合油)，做好防晒，多喝水多运动，可以从这几点下手,4332821957126813,None,None,None
61,1804,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@今天除了皮又啥也没:VC水用起来感觉更温和保湿，可以让你妈咪试试,4332821957126813,None,None,None
62,1805,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@跟住志明低能:哈哈刚吐槽完豆腐面霜，有心理阴影,4332821957126813,None,None,None
63,1806,跟住志明低能,None,None,None,None,None,None,None,None,comment,,4332821957126813,None,None,None
64,1807,源一生一世爱你,None,None,None,None,None,None,None,None,comment,回复@您的迷:可能是因为皮肤不一样吧，我觉得还是要找到适合自己的,4332804466535959,None,None,None
65,1808,您的迷,None,None,None,None,None,None,None,None,comment,,4332804466535959,None,None,None
66,1809,橙子小煦,None,None,None,None,None,None,None,None,comment,回复@反正我敲可爱GQY:大部分都是在天猫官方旗舰店买的，不做活动的时候就找代购买~,4332788205263841,None,None,None
67,1810,反正我敲可爱GQY,None,None,None,None,None,None,None,None,comment,不好意思问一下你是在哪买的，我在天猫国际买的，总觉得是假货,4332788205263841,None,None,None
68,1811,多读书多看报-,None,None,None,None,None,None,None,None,comment,,4332772497350315,None,None,None
69,1812,章超同学,None,None,None,None,None,None,None,None,comment,回复@七月与你mua:我都是代购的，平时用完了就京东屈臣氏过渡一下,4332772497350315,None,None,None
70,1813,多读书多看报-,None,None,None,None,None,None,None,None,comment,回复@七月与你mua:啊不好意思,4332772497350315,None,None,None
71,1814,章超同学,None,None,None,None,None,None,None,None,comment,回复@七月与你mua:姐妹？？？？？？,4332772497350315,None,None,None
72,1815,多读书多看报-,None,None,None,None,None,None,None,None,comment,求个靠谱店铺鸭姐妹,4332772497350315,None,None,None
73,1816,章超同学,None,None,None,None,None,None,None,None,comment,回复@Z心情杂货铺的老板娘:只是一部分🙈,4332772497350315,None,None,None
74,1817,Z心情杂货铺的老板娘,None,None,None,None,None,None,None,None,comment,厉害啦,4332772497350315,None,None,None
75,1818,窝囊废的未来a,None,None,None,None,None,None,None,None,comment,敏感肌好弄啊~我都了一年多了~,4332648472172565,None,None,None
76,1819,今天你喝奶茶了吗1,None,None,None,None,None,None,None,None,comment,回复@阿碧猪蹄酱:我啊,4332477167880498,None,None,None
77,1820,失去的那些年angel,None,None,None,None,None,None,None,None,comment,天津想拼一个，还有吗,4332477167880498,None,None,None
78,1821,D0nm,None,None,None,None,None,None,None,None,comment,为啥要税费呀,4332477167880498,None,None,None
79,1822,张安渝的,None,None,None,None,None,None,None,None,comment,回复@AriesSigr1d-:我觉得味道有点像刷漆,4332477167880498,None,None,None
80,1823,狗琳的日常,None,None,None,None,None,None,None,None,comment,回复@阿碧猪蹄酱:举手,4332477167880498,None,None,None
81,1824,諵諷_,None,None,None,None,None,None,None,None,comment,双十一103,4332477167880498,None,None,None
82,1825,lloofenwli,None,None,None,None,None,None,None,None,comment,回复@怎能衬你_:不靠谱,4332477167880498,None,None,None
83,1826,鹿酱_今天学习了吗,None,None,None,None,None,None,None,None,comment,回复@happxin:666,4332477167880498,None,None,None
84,1827,卜卜凡的满天星,None,None,None,None,None,None,None,None,comment,回复@Mokrita_:3188,4332477167880498,None,None,None
85,1828,WigenWagen,None,None,None,None,None,None,None,None,comment,回复@阿软ww:一辈子没买过这个价格，哭泣,4332477167880498,None,None,None
86,1829,YMM客源_k17,None,None,None,None,None,None,None,None,comment,喜欢呢,4332447724066592,None,None,None
87,1830,honey与热汤面,None,None,None,None,None,None,None,None,comment,回复@一日痘皮终身痘皮:遮瑕力不高，要配遮瑕膏的，我觉得还不错诶诶，我买的款更适合春夏,4332403939530013,None,None,None
88,1831,一日痘皮终身痘皮,None,None,None,None,None,None,None,None,comment,,4332403939530013,None,None,None
89,1832,honey与热汤面,None,None,None,None,None,None,None,None,comment,回复@一日痘皮终身痘皮:我现在用Rmk～,4332403939530013,None,None,None
90,1833,一日痘皮终身痘皮,None,None,None,None,None,None,None,None,comment,,4332403939530013,None,None,None
91,1834,honey与热汤面,None,None,None,None,None,None,None,None,comment,回复@瓦尔登的痘痘子:是啊断舍离神清气爽,4332403939530013,None,None,None
92,1835,瓦尔登的痘痘子,None,None,None,None,None,None,None,None,comment,以前我也留，现在看着差不多就扔了，不想家里都是垃圾。,4332403939530013,None,None,None
93,1836,爱笑的小兔兔呀,None,None,None,None,None,None,None,None,comment,,4332325040895713,None,None,None
94,1837,心若向阳我是暖暖,None,None,None,None,None,None,None,None,comment,淘宝官方旗舰店是正品吗,4332288823563891,None,None,None
95,1838,仙女儿要好好说话,None,None,None,None,None,None,None,None,comment,,4332288823563891,None,None,None
96,1839,是颗柚子呀_,None,None,None,None,None,None,None,None,comment,,4332288823563891,None,None,None
97,1840,六月的雨_胡歌920生日快乐,None,None,None,None,None,None,None,None,comment,,4332288823563891,None,None,None
98,1841,爱笑的女生运气不会太差happy,None,None,None,None,None,None,None,None,comment,,4332288823563891,None,None,None
99,1842,leilayoungice炎色,None,None,None,None,None,None,None,None,comment,祝愿自己新年出的书好卖《只在梦里访问的少女》@Curel珂润,4332288823563891,None,None,None
100,1843,宛若初生,None,None,None,None,None,None,None,None,comment,回复@宛若初生:心想事成,4332288823563891,None,None,None
101,1844,宛若初生,None,None,None,None,None,None,None,None,comment,新年愿望是要脱单！还希望自己的发量增多，发际线向前移！也希望父母身体健康，万事如意！@Curel珂润,4332288823563891,None,None,None
102,1845,OMG欧了,None,None,None,None,None,None,None,None,comment,新年新气象，头不秃，不长胖，一年顺顺利利的@Curel珂润,4332288823563891,None,None,None
103,1846,我爱单眼皮_,None,None,None,None,None,None,None,None,comment,头上不脱发～一切顺利,4332288823563891,None,None,None
104,1847,我爱我家35,None,None,None,None,None,None,None,None,comment,,4332108866749984,None,None,None
105,1848,女子女子做人,None,None,None,None,None,None,None,None,comment,回复@知了也不知鸟:➕1,4331942054950755,None,None,None
106,1849,知了也不知鸟,None,None,None,None,None,None,None,None,comment,回复@女子女子做人:种草红色蜜露了！,4331942054950755,None,None,None
107,1850,路路路酱酱酱,None,None,None,None,None,None,None,None,comment,回复@回锅土豆五花肉:你说的这款我没用过，但百忧我用着不油的。我混油皮。,4331942054950755,None,None,None
108,1851,女子女子做人,None,None,None,None,None,None,None,None,comment,@知了也不知鸟,4331942054950755,None,None,None
109,1852,种柠檬的小女孩,None,None,None,None,None,None,None,None,comment,回复@路路路酱酱酱:会不会油，我想搭盼丽丰润的霜，我去专柜试了蛮滋润的，怕用完太油,4331942054950755,None,None,None
110,1853,starrystarryNight123,None,None,None,None,None,None,None,None,comment,回复@兔zhi爱吃窝边草:没有，当时就是粉水+高保湿。觉得还不够保湿的话可以试试加个补水精华或者面霜,4331942054950755,None,None,None
111,1854,兔zhi爱吃窝边草,None,None,None,None,None,None,None,None,comment,回复@starrystarryNight123:我现在用的也是高保湿霜，你有搭配乳液用吗,4331942054950755,None,None,None
112,1855,兔zhi爱吃窝边草,None,None,None,None,None,None,None,None,comment,回复@么菇儿_:好的，谢谢，我试试,4331942054950755,None,None,None
113,1856,彭佳宁啊,None,None,None,None,None,None,None,None,comment,haba和科颜氏搭配助我安全度过每一个冬天,4331942054950755,None,None,None
114,1857,杨小囚,None,None,None,None,None,None,None,None,comment,回复@哈库拉玛塔塔大L:菁纯贼油，推荐sisley,4331942054950755,None,None,None
115,1858,池池池池池温柔-,None,None,None,None,None,None,None,None,comment,@三三三三三岁半-,4331684826250145,None,None,None
116,1859,阿鹿鹿要拒绝拖延症,None,None,None,None,None,None,None,None,comment,无印良品没有姓名吗,4331684826250145,None,None,None
117,1860,做我枝头的月光,None,None,None,None,None,None,None,None,comment,@柠檬脾气tt甜,4331684826250145,None,None,None
118,1861,falsealarm___,None,None,None,None,None,None,None,None,comment,回复@全是干货:长脂肪粒,4331684826250145,None,None,None
119,1862,慢L慢,None,None,None,None,None,None,None,None,comment,@HUANG巧燕,4331684826250145,None,None,None
120,1863,爱打嗝的小福姑,None,None,None,None,None,None,None,None,comment,这些百分之六十都不行的...,4331684826250145,None,None,None
121,1864,wuli碧斯啊,None,None,None,None,None,None,None,None,comment,回复@胖乎乎的吴小姐:德妃,4331684826250145,None,None,None
122,1865,六鱼嘻嘻xi,None,None,None,None,None,None,None,None,comment,@莜稚的夏,4331684826250145,None,None,None
123,1866,姓刘名你猜,None,None,None,None,None,None,None,None,comment,,4331684826250145,None,None,None
124,1867,姓刘名你猜,None,None,None,None,None,None,None,None,comment,回复@文若芷灡:珂润,4331684826250145,None,None,None
125,1868,_Win好菇凉66,None,None,None,None,None,None,None,None,comment,嗯,4331669249115748,None,None,None
126,1869,是三口瑜,None,None,None,None,None,None,None,None,comment,要去买！！！,4331654254739910,None,None,None
127,1870,关关超幸福,None,None,None,None,None,None,None,None,comment,,4331654254739910,None,None,None
128,1871,是三口瑜,None,None,None,None,None,None,None,None,comment,药用润唇膏我要去备一根了,4331654254739910,None,None,None
129,1872,你滴西,None,None,None,None,None,None,None,None,comment,,4331654254739910,None,None,None
130,1873,关关超幸福,None,None,None,None,None,None,None,None,comment,回复@一个大大大西瓜的夏天:对滴！这样才方便用,4331654254739910,None,None,None
131,1874,关关超幸福,None,None,None,None,None,None,None,None,comment,回复@给你一个小啵唧:OK👌🏻,4331654254739910,None,None,None
132,1875,关关超幸福,None,None,None,None,None,None,None,None,comment,回复@咕咕咕咕唧唧喳喳:等我回头看看！,4331654254739910,None,None,None
133,1876,关关超幸福,None,None,None,None,None,None,None,None,comment,回复@你滴西:没有！没有想试它,4331654254739910,None,None,None
134,1877,你滴西,None,None,None,None,None,None,None,None,comment,关关试过祖玛珑吗！,4331654254739910,None,None,None
135,1878,一只叉烧包233,None,None,None,None,None,None,None,None,comment,求一个指甲油色号，靴靴,4331654254739910,None,None,None
136,1879,emoharry7711汐景,None,None,None,None,None,None,None,None,comment,,4331220743591123,None,None,None
137,1880,Antelope_w,None,None,None,None,None,None,None,None,comment,不适合我这种老皮！,4331067249478020,None,None,None
138,1881,中华小花花,None,None,None,None,None,None,None,None,comment,哈哈哈哈哈cruel我已经用了无数瓶,4331067249478020,None,None,None
139,1882,火锅君某加,None,None,None,None,None,None,None,None,comment,回复@睡神江囧囧:这个就不懂保质期了,4330849547892519,None,None,None
140,1883,睡神江囧囧,None,None,None,None,None,None,None,None,comment,回复@饺子君某加:哎呀以前从西藏买的不晓得还能不能喝哦,4330849547892519,None,None,None
141,1884,火锅君某加,None,None,None,None,None,None,None,None,comment,,4330849547892519,None,None,None
142,1885,睡神江囧囧,None,None,None,None,None,None,None,None,comment,回复@饺子君某加:藏红花对晒斑游泳啊？我也晒斑多,4330849547892519,None,None,None
143,1886,火锅君某加,None,None,None,None,None,None,None,None,comment,回复@睡神江囧囧:但我不少晒斑。回去翻出我的藏红花来喝,4330849547892519,None,None,None
144,1887,睡神江囧囧,None,None,None,None,None,None,None,None,comment,回复@饺子君某加:油光还是靠控油，上次ipsa给你检查的时候，就说你不缺水的。无比羡慕了！,4330849547892519,None,None,None
145,1888,火锅君某加,None,None,None,None,None,None,None,None,comment,,4330849547892519,None,None,None
146,1889,睡神江囧囧,None,None,None,None,None,None,None,None,comment,回复@饺子君某加:哈哈哈那估计太滋润了，成都也好新加坡也好本来就润，东京把我逼成了干皮,4330849547892519,None,None,None
147,1890,火锅君某加,None,None,None,None,None,None,None,None,comment,回复@睡神江囧囧:面霜。上脸的时候摸着挺软挺润。一觉起来就油光满面,4330849547892519,None,None,None
148,1891,睡神江囧囧,None,None,None,None,None,None,None,None,comment,回复@饺子君某加:我以前混油的时候用起来感觉还好诶，因为吸收很好没有油腻的感觉。是面霜吧？不是脸和身体都能用那个吧？盒子包装超像还油,4330849547892519,None,None,None
149,1892,-阿C酱,None,None,None,None,None,None,None,None,comment,回复@_我一定会瘦的:出油出汗的话可能什么眼线笔都扛不住吧,4330613429317859,None,None,None
150,1893,_我一定会瘦的,None,None,None,None,None,None,None,None,comment,canmake出油出汗也hold住吗,4330613429317859,None,None,None
151,1894,YMM客源_o561,None,None,None,None,None,None,None,None,comment,就是喜欢,4330547750553541,None,None,None
152,1895,RD玩玻璃球,None,None,None,None,None,None,None,None,comment,回复@大屯纯臣摄政王:还是油皮好，干皮也没阻止我继续发痘。而且干皮做医美会很痛苦很疼，效果也不如油皮,4330231039463823,None,None,None
153,1896,大屯纯臣摄政王,None,None,None,None,None,None,None,None,comment,回复@RD玩玻璃球:油皮啊，而且越来越痘，明明去年冬天有望成为沙漠皮的又恢复过来了,4330231039463823,None,None,None
154,1897,RD玩玻璃球,None,None,None,None,None,None,None,None,comment,回复@大屯纯臣摄政王:你是什么皮啊，我已经变成干皮了,4330231039463823,None,None,None
155,1898,大屯纯臣摄政王,None,None,None,None,None,None,None,None,comment,回复@RD玩玻璃球:我还用过乳液，不过可能不适合干皮,4330231039463823,None,None,None
156,1899,RD玩玻璃球,None,None,None,None,None,None,None,None,comment,回复@大屯纯臣摄政王:不敢不敢他家我只敢碰安瓶，太吓人了,4330231039463823,None,None,None
157,1900,大屯纯臣摄政王,None,None,None,None,None,None,None,None,comment,回复@RD玩玻璃球:据说日霜好用点但我已经不敢试水了,4330231039463823,None,None,None
158,1901,RD玩玻璃球,None,None,None,None,None,None,None,None,comment,回复@大屯纯臣摄政王:我是干皮的时候也hold不住，网红一片好评我也不懂，真的像把猪油糊在脸上啊,4330231039463823,None,None,None
159,1902,大屯纯臣摄政王,None,None,None,None,None,None,None,None,comment,安多可晚霜我真的hold不住，可能我还是个油皮,4330231039463823,None,None,None
160,1903,SUGI藥局,None,None,None,None,None,None,None,None,comment,回复@蝶幂舞:价格就是图片上的哦。暂时只在日本有店铺呢~,4329788321094553,None,None,None
161,1904,芯幂舞,None,None,None,None,None,None,None,None,comment,这些怎么看价钱啊？怎么买,4329788321094553,None,None,None
162,1905,夏季的神经,None,None,None,None,None,None,None,None,comment,,4329584139272939,None,None,None
163,1906,别把最疼爱你的人弄丢了ii,None,None,None,None,None,None,None,None,comment,敏感肌好弄啊~我都好了一年多了~,4329584139272939,None,None,None
164,1907,可爱的小女孩_74258,None,None,None,None,None,None,None,None,comment,,4329584139272939,None,None,None
165,1908,小小小天黑了,None,None,None,None,None,None,None,None,comment,我之前也是敏感肌呀，不也照样给弄好了呀,4329584139272939,None,None,None
166,1909,超话社区,None,None,None,None,None,None,None,None,comment,,4329581094218382,None,None,None
167,1910,可爱的小女孩_74258,None,None,None,None,None,None,None,None,comment,,4329553385656837,None,None,None
168,1911,此颜差噫,None,None,None,None,None,None,None,None,comment,,4329526094245547,None,None,None
169,1912,LlLlLlLlLlLlLlLlLlLlLIu,None,None,None,None,None,None,None,None,comment,这是什么app！看着好爽哈哈哈,4329526094245547,None,None,None
170,1913,此颜差噫,None,None,None,None,None,None,None,None,comment,,4329526094245547,None,None,None
171,1914,李颖芝krystal,None,None,None,None,None,None,None,None,comment,图引起舒适,4329526094245547,None,None,None
172,1915,要去宇宙摘星星给你-,None,None,None,None,None,None,None,None,comment,,4329427989418444,None,None,None
173,1916,__凉心晴__,None,None,None,None,None,None,None,None,comment,@_小呲牙,4329427989418444,None,None,None
0,1917,大弯鹰,None,None,None,None,None,None,None,None,comment,请问在哪里能买正品，淘宝有店吗？代购怕假的啊,4340023522925968,None,None,None
1,1918,猪猪L-,None,None,None,None,None,None,None,None,comment,哪里可以买到正品呢,4340023522925968,None,None,None
2,1919,Curel珂润,None,None,None,None,None,None,None,None,comment,,4340023522925968,None,None,None
3,1920,NaokiGG,None,None,None,None,None,None,None,None,comment,,4340023522925968,None,None,None
4,1921,菠萝菠萝包吖,None,None,None,None,None,None,None,None,comment,本敏感皮我常年用珂润的经典款面霜，25岁以后，除了基础的保湿，更应正视抗初老问题，保湿和紧致护理同时进行，没用过紧致系列，超期待这款面霜，太符合我目前的皮肤需求了,4340023522925968,None,None,None
5,1922,被承包的锦鲤,None,None,None,None,None,None,None,None,comment,回复@-被承包的妞儿_:,4340023522925968,None,None,None
6,1923,被承包的锦鲤,None,None,None,None,None,None,None,None,comment,,4340023522925968,None,None,None
7,1924,咪啦朵啦嘛,None,None,None,None,None,None,None,None,comment,,4340023522925968,None,None,None
8,1925,粉色玫瑰的快乐-,None,None,None,None,None,None,None,None,comment,棒！,4340023522925968,None,None,None
9,1926,Whistle123,None,None,None,None,None,None,None,None,comment,,4340023522925968,None,None,None
10,1927,小豆包peng,None,None,None,None,None,None,None,None,comment,回复@小贝汐兒:是啊好喜欢呢,4339979192777449,None,None,None
11,1928,小豆包peng,None,None,None,None,None,None,None,None,comment,哇塞都是好物啊都好喜欢呀,4339979192777449,None,None,None
12,1929,小小糊涂976,None,None,None,None,None,None,None,None,comment,回复@好好先生0323:对啊，都是好物,4339979192777449,None,None,None
13,1930,小小糊涂976,None,None,None,None,None,None,None,None,comment,好多喜欢的单品怎么办,4339979192777449,None,None,None
14,1931,Wili白白啊,None,None,None,None,None,None,None,None,comment,菌菇水真的炒鸡好用,4339979192777449,None,None,None
15,1932,粉红豹_hero,None,None,None,None,None,None,None,None,comment,回复@文友200712:我也觉得性价比挺高的,4339979192777449,None,None,None
16,1933,粉红豹_hero,None,None,None,None,None,None,None,None,comment,想问一下小姐姐珂润的这个面霜夏天用的话会不会有点油腻呀,4339979192777449,None,None,None
17,1934,麻团9830,None,None,None,None,None,None,None,None,comment,回复@文友200712:我正想试试珂润的,4339979192777449,None,None,None
18,1935,麻团9830,None,None,None,None,None,None,None,None,comment,神仙水真的是超好用，就是贵了点,4339979192777449,None,None,None
19,1936,话不当下,None,None,None,None,None,None,None,None,comment,回复@好好先生0323:是啊，满满的都是干货,4339979192777449,None,None,None
20,1937,抖音客源q,None,None,None,None,None,None,None,None,comment,很不错,4339711218739091,None,None,None
21,1938,YMM客源_o63,None,None,None,None,None,None,None,None,comment,就是喜欢，没办法,4339711218739091,None,None,None
22,1939,_Win好菇凉100,None,None,None,None,None,None,None,None,comment,嗯嗯,4339711218739091,None,None,None
23,1940,喵大叔,None,None,None,None,None,None,None,None,comment,因为够实惠，所以我给老程买了罐，哈哈哈,4339594709406519,None,None,None
24,1941,腾云驾雾小橙子,None,None,None,None,None,None,None,None,comment,"回复@我是jelly:是的,,,,日元换算RMB，30块都不到,,,,,,不输cruels的好用，只能每次去日本的时候背几只回来过过瘾。。。",4339375490236882,None,None,None
25,1942,我是jelly,None,None,None,None,None,None,None,None,comment,回复@腾云驾雾小橙子:因为太便宜了吗,4339375490236882,None,None,None
26,1943,腾云驾雾小橙子,None,None,None,None,None,None,None,None,comment,我也是，花王还有一款绿色的卸妆啫喱，更加便宜大碗，可惜国内没有，太便宜了也没有代购,4339375490236882,None,None,None
27,1944,_热力_,None,None,None,None,None,None,None,None,comment,没券了,4339357114403146,None,None,None
