Index,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
1832,陆玖_TZ,辽宁,male,Lv.9,78,651,33,2019-02-03 21:54:00,2019-03-20 19:22:03,feed,2018年用的五款洁面。1.Dove多芬净透柔嫩氨基酸洁面慕斯2.透真氨基酸洁面3.freeplus芙丽芳丝净润洗面霜4.丽普司肽氨基酸温和洁面奶5.珂润保湿抗敏泡沫洗面奶灵感VLOGLTZ_失野的微博视频,4335729985306299,0,0,0
1833,小白的快乐起源091114,上海杨浦区,female,Lv.30,548,856,6085,2019-02-03 20:09:00,2019-03-20 19:22:08,feed,提问：BGM好好听，是哪首啊？VLOG好赞用的什么编辑软件啊？看完视频，喜欢截屏里的Miss笑，东京银座，很喜欢的地方Miss在迪斯尼，freeplus活动和最后一天的耳环好好看哦，黑色的。Miss穿brownystandard的香芋紫连帽卫衣好甜美系哦，特别那几段小动作，萌评论配图,4335717054335463,0,0,0
1834,BoJapan播日本,海外日本,female,Lv.24,1169,186483,1199,2019-02-03 21:00:00,2019-03-20 19:22:10,feed,Freeplus于2月1日发售了新款产品水感面霜。使用感超级轻薄，犹如没有重力束缚一般。不会粘腻厚重，面霜在接触到肌肤的一瞬间，会变成水状，更好延展，使用感清爽的同时能达到高保湿的效果Ps，新的代言人永野芽郁好美哟#BoJapan##播日本##日本旅行#,4335716387918181,2,6,11
1835,阿豆呀a,安徽淮北,female,Lv.9,155,184,172,2019-02-03 18:46:00,2019-03-20 19:22:14,feed,#新年心愿家人身体健康，阿玛尼405兰蔻196迪奥740纪梵希小羊皮freeplus水乳，有钱换手机，换一个华为手机2019新年心愿,4335682862769021,0,0,0
1836,半晴空鸥3,广东,female,Lv.8,93,17,106,2019-02-03 18:38:00,2019-03-20 19:23:45,feed,#李汶翰有你炫迈不停#日本流行夫源病我之前一直奇怪freeplus音译「芙丽芳丝」觉得正常点的音译该是「芙蕊普拉斯」要是为了好看又好听「芙芮葩思」也不错直到那天看直播那个日本的总经理说「芙丽发丝」……恍然大悟【论各国英语之间口音的区别】嘞思议日威力威力因葩等特​,4335680761425881,0,0,0
1837,cinyadane,四川成都,female,Lv.9,736,382,4697,2019-02-03 17:04:00,2019-03-20 19:23:48,feed,#心水安利#经常飞霓虹国的ffcc虽然都对霓虹金没啥好感，但也常常给我安利各种好东西，前几天拿到freeplus洗脸奶的时候，我直觉是丝芙兰的贴牌加工产品（想象力真丰富），结果居然超级好用，既温和又有很强清洁度，日常妆完全不用卸妆乳，用它就够了，已经直接晋升为最爱洁面No.1，当然也不是每个东西​展开全文c,4335657121447851,0,3,0
1838,JTKXLM,海外,male,Lv.4,13,6,40,2019-02-03 15:39:00,2019-03-20 19:23:53,feed,洗面奶freeplus用的挺快的50ml量很少的感觉没有香味氨基酸洗面奶用着很安心会回购,4335635617535973,0,0,0
1839,小仙樽,安徽,female,Lv.4,141,60,202,2019-02-03 13:11:00,2019-03-20 19:23:55,feed,freeplus居然还是平价,4335623521019002,0,0,0
1840,Hypervelocitystar,海外,male,Lv.39,242,5753,4059,2019-02-03 14:17:00,2019-03-20 19:23:58,feed,"关于洁面的一些废话我本身是很容易额头下巴长闭口的体质但近一年来都没怎么长过闭口之前看@宇宙首席摇滚乐评说的感觉早上还是不能只用清水洗脸，毕竟南方全年湿热出油厉害，加上接触被子枕头睡一整晚觉起来的确需要适当清洁，只用清水洗脸的话明显能感觉到脸上还是有一层没有洗掉的""膜""和使用洁​展开全文c",4335615141699769,3,41,26
1841,qzuser20729110,其他,female,Lv.4,25,9,27,2019-02-03 11:20:00,2019-03-20 19:24:02,feed,芙丽芳丝洗面奶网红雪莉同款，又被称为小CPB，荣誉好高的洗面奶！这个最近断货有点厉害🇯🇵freeplus芙丽芳丝的洗面奶，美丽俏佳人里面也推荐过。氨基酸配合保湿成分，充分保护易干燥肌肤的滋润，打造健康角质层。严格选取不给肌肤添加负担的优质而低刺激的原料。敏感肌肤，孕妇可用​,4335570496829761,0,0,0
1842,StarNYC全球购,no location,female,Lv.48,51,99550,60675,2019-02-03 09:59:00,2019-03-20 19:24:22,feed,freeplus芙丽芳丝氨基酸净润补水洗面奶洁面温和清洁现货freeplus芙丽芳丝净润洁面啫喱100ml补水洗面奶温和清洁现货,4335550045464177,0,0,0
1843,国民偶像梁家辉的精彩,广东,male,Lv.14,3335,323,10422,2019-01-18 19:22:00,2019-03-20 19:24:24,feed,转发微博,4335543724665326,0,0,0
1844,粥花花花花花,江苏,female,Lv.14,398,144,993,2019-02-03 08:22:00,2019-03-20 19:24:27,feed,清晨搞笑我妈用我的freeplus洗面奶当护手霜使（这女人嗓门真大啊啊啊啊）​,4335525731086630,0,2,0
1845,L淘吧书店,云南曲靖,male,Lv.11,2830,256,238,2019-02-03 05:47:00,2019-03-20 19:24:39,feed,前一段时间受到的邀请去到了东京，先是参加的freeplus新品发布会，见到了日本新代言人永野芽郁，她也太可爱了一点吧！找她做代言人是真的没错了，超级符合freeplus的品牌理念：，肌肤与心灵同样需要呵护，。之后又和小伙伴们一起参与了新品芙丽芳丝​​​​,4335486623083800,0,0,0
1846,随便乱说话,其他,female,Lv.4,220,49,1392,2018-06-14 19:11:00,2019-03-20 19:24:41,feed,//@功课菌:BECCA蜜粉饼，EXCEL控油散粉，VICHY控油散粉，TIMESECRET24H蜜粉，ALLIE防晒蜜粉，RCMA散粉，MEDIA蜜粉饼，CoverFX控油散粉，Freeplus蜜粉，Canmake晚安粉，Catrice控油散粉，Essence蜜粉，MUA散粉，L.AGirlHD散粉,4335479819771362,0,0,2
1847,是我的废话基地,其他,female,Lv.4,14,2,71,2019-02-03 00:00:00,2019-03-20 19:24:44,feed,每次用珂润的水的时候都有一股sktwo的臭味真的好喜欢啊味道真的一模一样等我滴freeplus用完辽我一定买珂润​,4335399365701894,0,0,0
1848,鷹乃_takano,其他,female,Lv.38,490,232,6434,2019-02-02 23:42:00,2019-03-20 19:24:46,feed,2019年第十四、十五个开瓶，naturaglace的隔离乳和碧丽妃的洁面皂。大年越来越近了，有一众东西都在空瓶的边缘，但是我迟迟用不完，所以先打开后备军了。naturaglace的隔离乳因为保质期太短所以决定2.1就开封使用，白色的不厚不稀的质地，因为无添加，所以还比较期待效果。用两次之后觉得并不控油。洁​展开全文c,4335394814583817,0,0,0
1849,净饭之王,四川攀枝花,male,Lv.48,18300,24759,324033,2019-02-02 22:43:00,2019-03-20 19:24:51,feed,freeplusx哆啦A梦洗面霜保湿修护柔润化妆水乳液跨界套装#美男女妆#freeplusx哆啦A梦洗面霜保湿修护柔润化妆水乳液跨界套装​,4335380042077238,1,0,0
1850,贰叁事余味,其他,female,Lv.9,233,60,1107,2018-09-28 20:39:00,2019-03-20 19:24:53,feed,上水和肌水杨酸、肌底液，芳玑调理液，露得清眼唇卸，SKII神仙水，郁美净乳液，碧柔卸妆乳，强生洗发水，ZA防晒，蓝科肤宁，芯丝翠眼霜，倩碧小白瓶，珂润卸妆，佳洁士美白牙贴，理肤泉防晒，Freeplus深水，OLAY白瓶，倩碧智慧精华，香蕉船防晒，OhBaby磨砂膏，薇诺娜防晒，雅顿银胶，Florena护手霜,4335378322069094,0,0,1
1851,不扩大错误_不放弃debug,重庆渝北区,male,Lv.27,406,378,311,2019-02-02 22:03:00,2019-03-20 19:24:55,feed,去试了粉底的色，居然没有兰蔻专柜？emmm？居然有Kate和freeplus。没有喜欢的，溜了。#喵喵型#P3是1月30号在宜家看到的心机洗漱台，圆形镜子带环形灯，镜子里的自己眼神光好好看,4335369937908228,0,3,0
1852,押尾的二次元,其他,male,Lv.4,18,9,31,2019-02-02 21:12:00,2019-03-20 19:24:58,feed,Freeplus的洗面奶真好用​,4335357036113958,0,4,0
1853,_姚小姚同学,北京,female,Lv.4,37,19,55,2019-02-02 20:57:00,2019-03-20 19:25:01,feed,100个空瓶挑战10/100，freeplus洗面奶用完两管了，会一直回购[小仙女],4335353264961489,0,0,1
1854,软软Daily,海外,female,Lv.9,178,507023,730,2019-02-02 20:20:00,2019-03-20 19:25:14,feed,🧴freeplus洗面奶孕妇敏感肌可用🧴依旧坪伦～抓眼熟小可爱发新年小🧧之前的洗面奶用完啦，今天刚刚打开这支，以前就用过挺喜欢的，看到我的小可爱们很多和我一样是超级敏感肌所以今天第一时间过来安栗给你们！大爱第一点，没有啥特殊的香味，适合讨厌各种气味的孕妇。同时没有味道说明没有添​展开全文c,4335344122032377,0,153,262
1855,伟你相守0831,北京,female,Lv.39,353,404,16975,2019-02-02 19:18:00,2019-03-20 19:25:17,feed,#freeplus保湿修复霜啫喱状质地，水润清爽好吸收，有抗敏修复的效果💛🔍平时体现不出哪里好，但过敏时期就离不了~O网页链接​,4335328334426542,0,0,0
1856,CestGenevieve,其他,female,Lv.14,144,203,1757,2019-02-02 19:16:00,2019-03-20 19:26:41,feed,4y那个freeplus的cm好仙,4335327935781104,0,0,0
1857,小葡萄_92611,北京丰台区,female,Lv.9,406,87,1312,2019-02-02 18:24:00,2019-03-20 19:26:43,feed,#freeplus保湿修复霜啫喱状质地，水润清爽好吸收，有抗敏修复的效果💛🔍平时体现不出哪里好，但过敏时期就离不了~O网页链接​,4335314774296080,0,0,0
1858,dudu55_V,湖北随州,female,Lv.8,1979,269,76,2019-02-02 18:09:00,2019-03-20 19:26:50,feed,前一段时间受到的邀请去到了东京，先是参加的freeplus新品发布会，见到了日本新代言人永野芽郁，她也太可爱了一点吧！找她做代言人是真的没错了，超级符合freeplus的品牌理念：，肌肤与心灵同样需要呵护，。之后又和小伙伴们一起参与了新品芙丽芳丝​​​​,4335310966476093,0,0,0
1859,不知道不知道town,广东,female,Lv.8,2342,270,85,2019-02-02 17:47:00,2019-03-20 19:26:54,feed,前一段时间受到的邀请去到了东京，先是参加的freeplus新品发布会，见到了日本新代言人永野芽郁，她也太可爱了一点吧！找她做代言人是真的没错了，超级符合freeplus的品牌理念：，肌肤与心灵同样需要呵护，。之后又和小伙伴们一起参与了新品芙丽芳丝​​​​,4335305429348909,0,0,0
1860,要变成优秀的尔玉,安徽,female,Lv.9,1218,236,2795,2019-02-02 11:30:00,2019-03-20 19:28:07,feed,田中宥久子的瘦脸操有用吗？面霜应该涂哪种？下水道女孩只有freeplus水乳​,4335210549749643,0,10,3
1861,L葛冬儿,山东,female,Lv.8,88,16,100,2019-02-02 11:24:00,2019-03-20 19:28:11,feed,#电视剧知否知否应是绿肥红瘦#我之前一直奇怪freeplus音译「芙丽芳丝」觉得正常点的音译该是「芙蕊普拉斯」要是为了好看又好听「芙芮葩思」也不错直到那天看直播那个日本的总经理说「芙丽发丝」……恍然大悟【论各国英语之间口音的区别】嘞思议日威力威力因葩等特​,4335209200152143,0,0,0
1862,昕尘shine1,广东深圳,female,Lv.47,300,1657,262376,2019-01-18 19:22:00,2019-03-20 19:28:15,feed,转发微博,4335158293550499,0,0,0
1863,honohonohoho,海外,female,Lv.9,68,44,581,2019-02-02 03:26:00,2019-03-20 19:28:17,feed,freeplus新出的那个睡眠面膜，为什么试用的时候还觉得水水的，到实际用的时候就觉得油油的。难道是抹太多了导购说可以代替乳液和水，结果产品说明书就不是这样说的啊。亏我还想买来到时候早上急用虽然之前没觉得freeplus好用，大概就是一般的水平吧，不过也找不到什么替换的，将就用着吧​,4335088742762206,0,6,0
1864,歪冲鸭YY,河北廊坊,female,Lv.29,596,359,7791,2019-02-01 18:00:00,2019-03-20 19:28:21,feed,从田馥甄开始代言开始啊因为她了解的freeplus真的真的很想要我姐签名照了,4335056468437499,0,0,0
1865,wyqrdnlnlnlnl,其他,male,Lv.4,298,3,471,2019-01-17 23:00:00,2019-03-20 19:28:24,feed,真好看,4335051334499774,0,0,0
1866,天竺国兔精,海外英国,female,Lv.4,174,27,125,2019-02-01 23:51:00,2019-03-20 19:28:25,feed,洗面奶还是用氨基酸的吧eltamd，freeplus，sk2都好用爽肤水Aesop兰蔻粉水muji高保湿雅诗敦眼霜眼部精华Aesop雅诗兰黛......em...说实话没找到对我来说特别好用的精华打算再试一次红腰子好像真的很稳定雅诗兰黛秋冬兰蔻春夏娇韵诗秋冬祛痘darphin美白精华em......乐敦？面霜理肤泉​展开全文c,4335034796518815,0,2,0
1867,布娜娜欧内酱,内蒙古锡林郭勒盟,female,Lv.4,103,35,175,2019-02-01 23:31:00,2019-03-20 19:28:28,feed,纠结了一晚上……emmmm🙈洗面奶还是得氨基酸的，我想要的代购小姐姐都没有，最后的freeplus终于敲定。最喜欢的保湿喷雾半价，一次性买了三瓶，椰汁的味道果真好闻，然而玫瑰味依旧充满诱惑力。敷够了绿色药丸，尝试一下JM系列，百雀羚用了还是会长痘。北方的暖气​展开全文c,4335029665965778,0,7,1
1868,Hebeahayden330,海外,female,Lv.4,36,64,239,2019-02-01 18:00:00,2019-03-20 19:28:31,feed,因为田馥甄也喜欢上了freeplus产品真的很好用啊代言人和品牌也是超搭,4335027078612093,0,0,0
1869,周大仙哦,广东,female,Lv.38,275,1445,5266,2019-02-01 18:00:00,2019-03-20 19:28:36,feed,从田馥甄代言freeplus开始了解freeplus然后喜欢freeplus（朋友用了也说很好用）超棒的代言人+超棒的产品=忠诚客户,4335014067633648,0,0,0
1870,咳土豆蕾,广东广州,female,Lv.14,145,43,5,2019-02-01 22:03:00,2019-03-20 19:28:38,feed,回顾我的微博时光之旅，“墙裂”推荐@丶爱吃土豆的番茄、@阿信和@芙丽芳丝freeplus，他们是我选出的#2018年度最佳#，感谢他们丰富了我的微博世界。属于你的时光之门就在这儿，快来开启吧~O2018微博社交关系盘点,4335007567293815,0,0,1
1871,Echoes港日代购,广东,female,Lv.29,276,490,1665,2019-02-01 21:50:00,2019-03-20 19:28:41,feed,Freeplus洗面奶2日本·熊本市,4335004307973468,0,0,0
1872,混油橙子,其他,female,Lv.40,144,1733,1826,2019-02-01 21:16:00,2019-03-20 19:28:44,feed,矫情鬼把出门要带的护肤彩妆都理好了，明天可能还会扔进去点第一排洗头洗澡：-多芬香皂，万能皂-霸王洗发水，我一般就酒店的随便用用，给另一个矫情鬼准备的-卡诗金油小样，刚过期赶快用一下。发油我真是只买不用-isov洗脸巾第二排清洁精华面膜：-植村秀琥珀卸妆，大​展开全文c,4334995756087256,0,9,9
1873,暖暖6620,湖北武汉,female,Lv.9,52,115,169,2019-02-01 21:02:00,2019-03-20 19:28:48,feed,#今日贴纸打卡#洗脸也要有仪式感也许每一天在洗脸这个时刻才是最真实的自己freeplus陪伴每位女生的真实时刻守护你们的敏感心情为敏感的心和不安定的肌肤减负~2武汉·群光广场,4334992111283898,0,0,0
1874,cookie魔法袋,天津,female,Lv.48,2332,668,22546,2019-02-01 18:00:00,2019-03-20 19:28:50,feed,从馥甄代言开始，freeplus的产品和代言人一样优秀,4334991687729884,0,0,0
1875,你快乐的时候我一定快乐,江西南昌,female,Lv.17,142,136,530,2019-02-01 18:00:00,2019-03-20 19:29:32,feed,馥甄还没代言Freeplus的时候朋友就推荐给我，直到我田代言了，想着要不试一试，结果哦吼！还挺适合我的。一直用到现在当然是因为产品好用啊，最主要的还是因为我盲从你家代言人,4334984682658317,0,0,0
1876,如果__3L,浙江杭州,female,Lv.41,186,211,4957,2019-02-01 18:00:00,2019-03-20 19:29:36,feed,因为好看可爱的代言人开始用freeplus，一直用着一个是因为代言人，还有是因为产品真的好用～,4334983973499981,0,0,0
1877,画鱼亩田,广东,female,Lv.4,421,137,1016,2019-02-01 18:00:00,2019-03-20 19:29:39,feed,因代言人认识并喜欢上freeplus，而且洗面奶太好用了~,4334976965235102,0,0,0
1878,我爱的人姓田名馥甄,北京,female,Lv.39,62,241,2249,2019-02-01 18:00:00,2019-03-20 19:29:42,feed,关注使用全是因为代言人而且freeplus也是真的很好用,4334976327932709,0,0,0
1879,一只小麻瓜的秋天,其他,male,Lv.4,203,32,166,2019-01-05 18:18:00,2019-03-20 19:29:46,feed,//@柴二狗日记:恭喜@今天祎婷读书了吗等2名用户获得【freeplus洁面】。微博官方唯一抽奖工具@微博抽奖平台对本次抽奖进行监督，结果公正有效。公示链接：O微博抽奖平台,4334973383822432,0,0,0
1880,POISON__Ashley,上海,female,Lv.4,85,72,45,2019-02-01 18:00:00,2019-03-20 19:29:53,feed,喜欢freeplus两年多啦～～因为老田了解到这个品牌，但真正用过之后发现真的很好用。因为我自己本身也是偏微敏感肌，freeplus真的是修护的精品了新年快乐，2019乐来乐好～～,4334971772382328,0,0,2
1881,Jane小姐111,浙江,female,Lv.35,1044,292,5381,2019-02-01 18:00:00,2019-03-20 19:29:56,feed,兩年了，認識freeplus因為馥甄，喜歡用因為溫和乾淨,4334968378970162,0,0,0
1882,馥郁甄心330,河北,male,Lv.9,206,115,1156,2019-02-01 18:00:00,2019-03-20 19:29:59,feed,喜欢freeplus已经1年多了，原因就是因为田馥甄啊，而且freeplus也确实很好用啊,4334956517934622,0,0,0
1883,茉莉棉棉,海外比利时,female,Lv.9,667,280,132,2019-02-01 18:00:00,2019-03-20 19:30:03,feed,#谢谢敏感#谢谢敏感还有比芙丽芳丝更适合敏感肌肤的吗？还有比田馥甄更完美的代言人吗？@芙丽芳丝freeplus,4334955061905254,0,0,0
1884,一首摇滚乐的诗,陕西西安,male,Lv.4,113,56,1036,2019-02-01 18:00:00,2019-03-20 19:30:07,feed,#谢谢敏感#喜欢的时间不够长，但是来日方长。而且超喜欢freeplus的概念，用心做产品，给产品注入灵魂，就像代言人用心做音乐，用音乐传达生活态度。,4334954999805309,0,0,0
1885,自由洪小青,江西南昌,female,Lv.38,559,227,1870,2019-02-01 18:00:00,2019-03-20 19:30:10,feed,田馥甄代言多久用了多久，天然不刺激，用的特别舒服@芙丽芳丝freeplus,4334950733596628,0,0,0
1886,小美牙,广东深圳,female,Lv.42,238,5612,8521,2019-02-01 18:00:00,2019-03-20 19:30:13,feed,明人不说暗话我觊觎你家代言人很久了她皮肤这么好一定是用了你们#freeplus#的产品吧既然代言人用那我当然也要坚持用呀喜欢freeplus还有一个原因是因为蓝色很好看评论配图,4334949525725199,0,0,1
1887,Dreamgirl_money,海外,female,Lv.14,834,205,3729,2019-02-01 18:00:00,2019-03-20 19:30:15,feed,因为是第一过敏肌可以用，第二温和不刺激，第三成分很保湿，补水，适用于任何肌肤。真的很好用，第三味道奶味，闻起来不熏人@芙丽芳丝freeplus看这里哦，小编但是我囤货超级多，3年，我在家都是一整套一整套的囤货，如果没有小芙就真的很没有安全感我也推荐给我身边朋友，我朋友都说很好,4334948405558351,0,0,0
1888,Dreamgirl_money,海外,female,Lv.14,834,205,3729,2019-02-01 18:00:00,2019-03-20 19:30:17,feed,因为是第一过敏肌可以用，第二温和不刺激，第三成分很保湿，补水，适用于任何肌肤。真的很好用，第三味道奶味，闻起来不熏人@芙丽芳丝freeplus看这里哦，小编@freeplus芙丽芳丝官方旗舰店但是我囤货超级多，3年，我在家都是一整套一整套的囤货，如果没有小芙就真的很没有安全感,4334948129734237,0,0,0
1889,Dreamgirl_money,海外,female,Lv.14,834,205,3729,2019-02-01 18:00:00,2019-03-20 19:30:19,feed,因为是第一过敏肌可以用，第二温和不刺激，第三成分很保湿，补水，适用于任何肌肤。真的很好用，第三味道奶味，闻起来不熏人@芙丽芳丝freeplus看这里哦，小编@freeplus芙丽芳丝官方旗舰店,4334947772961593,0,0,0
1890,Dreamgirl_money,海外,female,Lv.14,834,205,3729,2019-02-01 18:00:00,2019-03-20 19:30:21,feed,因为是第一过敏肌可以用，第二温和不刺激，第三成分很保湿，补水，适用于任何肌肤。真的很好用，第三味道奶味，闻起来不熏人@芙丽芳丝freeplus看这里哦，小编@freeplus芙丽芳丝官方旗舰店，感谢小芙，用了3年了,4334947738952964,0,0,0
1891,田棋tiem,重庆,female,Lv.14,289,202,3325,2019-02-01 18:00:00,2019-03-20 19:30:24,feed,喜欢，一年吧！我觉得freeplus的水超级好，而且，代言人超级好,4334947596308367,0,0,0
1892,Dreamgirl_money,海外,female,Lv.14,834,205,3729,2019-02-01 18:00:00,2019-03-20 19:30:26,feed,因为是第一过敏肌可以用，第二温和不刺激，第三成分很保湿，补水，适用于任何肌肤。真的很好用，第三味道奶味，闻起来不熏人@芙丽芳丝freeplus看这里哦，小编@freeplus芙丽芳丝官方旗舰店,4334947265490619,0,0,0
1893,又帅又可爱的加一,海外,female,Lv.32,332,6920,3029,2019-02-01 18:00:00,2019-03-20 19:30:28,feed,喜欢两年了！freeplus皂霜真的很好用！而且代言人也超级棒！,4334946740799903,0,0,8
1894,妖精jessie,None,None,None,None,None,None,None,None,comment,啊，中奖了，感谢,4328837607739181,None,None,None
1895,宸洂喏,None,None,None,None,None,None,None,None,comment,我就看看,4328798960321957,None,None,None
1896,宸洂喏,None,None,None,None,None,None,None,None,comment,晚安,4328798960321957,None,None,None
1897,Tien三三象,None,None,None,None,None,None,None,None,comment,哇羡慕,4328798960321957,None,None,None
1898,轶白白,None,None,None,None,None,None,None,None,comment,我不嫉妒,4328798960321957,None,None,None
1899,蓝玄子戢,None,None,None,None,None,None,None,None,comment,羡慕啊啊,4328798960321957,None,None,None
1900,小惜糯米圆,None,None,None,None,None,None,None,None,comment,回复@田小姐的Q版熊猫筱:,4328798960321957,None,None,None
1901,早睡早起的桂桂,None,None,None,None,None,None,None,None,comment,羡慕.....,4328798960321957,None,None,None
1902,泡泡甄,None,None,None,None,None,None,None,None,comment,实名羡慕❤️,4328798960321957,None,None,None
1903,田小姐的Q版熊猫筱,None,None,None,None,None,None,None,None,comment,我一点儿都不羡慕嫉妒,4328798960321957,None,None,None
1904,七月纪望,None,None,None,None,None,None,None,None,comment,优秀,4328798960321957,None,None,None
1905,Darling0大零0,None,None,None,None,None,None,None,None,comment,,4328737442873809,None,None,None
1906,洛菡_jane,None,None,None,None,None,None,None,None,comment,哇，没有散粉的人飘过,4328658694623384,None,None,None
1907,请把Raf还给我,None,None,None,None,None,None,None,None,comment,,4328525060134404,None,None,None
1908,请把Raf还给我,None,None,None,None,None,None,None,None,comment,还有我姐推给我的启初,4328525060134404,None,None,None
1909,请把Raf还给我,None,None,None,None,None,None,None,None,comment,我只是个穷鬼，我只用大宝,4328525060134404,None,None,None
1910,阿咻3月,None,None,None,None,None,None,None,None,comment,回复@喝水撑死的泡泡鱼:冬天用的量大了,4328497784336928,None,None,None
1911,喝水撑死的泡泡鱼,None,None,None,None,None,None,None,None,comment,黛珂的乳，快到你不敢相信,4328497784336928,None,None,None
1912,和好也不会如初,None,None,None,None,None,None,None,None,comment,我来了，抓住最后的时间哈哈哈哈,4328475697220010,None,None,None
1913,静静zhangshan,None,None,None,None,None,None,None,None,comment,None or emoji,4328475697220010,None,None,None
1914,COMING么么,None,None,None,None,None,None,None,None,comment,再来一次,4328475697220010,None,None,None
1915,即墨若嫣,None,None,None,None,None,None,None,None,comment,希望我被抽到。,4328475697220010,None,None,None
1916,拾号先森,None,None,None,None,None,None,None,None,comment,看看我🙋（悄咪咪举个手）,4328475697220010,None,None,None
1917,沐歌xback,None,None,None,None,None,None,None,None,comment,努力努力中个奖呀,4328475697220010,None,None,None
1918,维他命小姐_紫海,None,None,None,None,None,None,None,None,comment,哇哦,4328475697220010,None,None,None
1919,哪里来的阳光,None,None,None,None,None,None,None,None,comment,哈哈哈哈希望可以抽中呀，中奖绝缘体,4328475697220010,None,None,None
1920,微博抽奖平台,None,None,None,None,None,None,None,None,comment,,4328475697220010,None,None,None
1921,哎哟喂我怕鸡,None,None,None,None,None,None,None,None,comment,转发微博,4328475697220010,None,None,None
1922,小孩的糖_,None,None,None,None,None,None,None,None,comment,回复@不取名字了也不行:SANA豆乳洗面奶，不过主要是因为这个之前没用完所以接着用但是绝对安全呀,4328472853706845,None,None,None
1923,不取名字了也不行,None,None,None,None,None,None,None,None,comment,所以，现在换啥洗面奶啦？我也是用这个，长粉刺,4328472853706845,None,None,None
1924,Mica0000009,None,None,None,None,None,None,None,None,comment,回复@小孩的糖_:我都停用了，皮肤超级不好现在,4328472853706845,None,None,None
1925,小孩的糖_,None,None,None,None,None,None,None,None,comment,,4328472853706845,None,None,None
1926,Mica0000009,None,None,None,None,None,None,None,None,comment,用了两次满额头爆豆，找一圈原因，原来就是它,4328472853706845,None,None,None
1927,小孩的糖_,None,None,None,None,None,None,None,None,comment,回复@青菜炒豆芽:洗面奶让我长痘给你继续用完,4328472853706845,None,None,None
1928,青菜炒豆芽,None,None,None,None,None,None,None,None,comment,啥啥啥,4328472853706845,None,None,None
1929,毛毛北海道日本代购,None,None,None,None,None,None,None,None,comment,,4328445620162066,None,None,None
1930,爱妃加dollar,None,None,None,None,None,None,None,None,comment,,4328445620162066,None,None,None
1931,毛毛北海道日本代购,None,None,None,None,None,None,None,None,comment,,4328445620162066,None,None,None
1932,爱妃加dollar,None,None,None,None,None,None,None,None,comment,毛毛，这个喷雾不是化完妆喷的哦，是妆前喷的，喷在海绵上打粉也可以，妆后的是专门定妆的喷雾才有定妆效果,4328445620162066,None,None,None
1933,毛毛北海道日本代购,None,None,None,None,None,None,None,None,comment,,4328445620162066,None,None,None
1934,枫糖薄荷糖_甜甜哒,None,None,None,None,None,None,None,None,comment,回复@染成栀子色:,4328405434193849,None,None,None
1935,待月荒原里,None,None,None,None,None,None,None,None,comment,,4328405434193849,None,None,None
1936,待月荒原里,None,None,None,None,None,None,None,None,comment,回复@枫糖薄荷糖_甜甜哒:还啥都卸不掉,4328405434193849,None,None,None
1937,待月荒原里,None,None,None,None,None,None,None,None,comment,,4328405434193849,None,None,None
1938,枫糖薄荷糖_甜甜哒,None,None,None,None,None,None,None,None,comment,所以这个cleaner是啥啊,4328405434193849,None,None,None
1939,脱非要趁早-最美锦鲤,None,None,None,None,None,None,None,None,comment,要不是我双十一买了两只我就下单了！,4328375760003584,None,None,None
1940,薛定谔的Goya,None,None,None,None,None,None,None,None,comment,,4328344864016168,None,None,None
1941,Anby_MAX,None,None,None,None,None,None,None,None,comment,回复@薛定谔的Goya:一起用比较好用呀,4328344864016168,None,None,None
1942,薛定谔的Goya,None,None,None,None,None,None,None,None,comment,想知道这三个哪个更好用,4328344864016168,None,None,None
1943,一隻槍,None,None,None,None,None,None,None,None,comment,,4328164589049206,None,None,None
1944,我想做个废物晒太阳,None,None,None,None,None,None,None,None,comment,@汪echo,4328164589049206,None,None,None
1945,再再可爱一点就好啦,None,None,None,None,None,None,None,None,comment,,4328164589049206,None,None,None
1946,Carawyh,None,None,None,None,None,None,None,None,comment,@luyiting-,4328164589049206,None,None,None
1947,大一二三山,None,None,None,None,None,None,None,None,comment,,4328164589049206,None,None,None
1948,大一二三山,None,None,None,None,None,None,None,None,comment,,4328164589049206,None,None,None
1949,机智的小阿拉,None,None,None,None,None,None,None,None,comment,,4328164589049206,None,None,None
1950,大一二三山,None,None,None,None,None,None,None,None,comment,,4328164589049206,None,None,None
1951,大一二三山,None,None,None,None,None,None,None,None,comment,,4328164589049206,None,None,None
1952,星轨2006,None,None,None,None,None,None,None,None,comment,,4328164589049206,None,None,None
1953,Reberkah小R,None,None,None,None,None,None,None,None,comment,回复@璞言曲婳遇宁伽:我也超级爱你们呀,4328150958113372,None,None,None
1954,璞言曲婳遇宁伽,None,None,None,None,None,None,None,None,comment,回复@Reberkah小R:我和红梅女士都是爱你的人,4328150958113372,None,None,None
1955,Reberkah小R,None,None,None,None,None,None,None,None,comment,回复@璞言曲婳遇宁伽:你咋和蜂窝煤子同志一个语气,4328150958113372,None,None,None
1956,璞言曲婳遇宁伽,None,None,None,None,None,None,None,None,comment,苦痛总是伴随着坚强与蜕变,4328150958113372,None,None,None
1957,放逐洪流,None,None,None,None,None,None,None,None,comment,,4328140699064351,None,None,None
1958,化妆的草泥马,None,None,None,None,None,None,None,None,comment,回复@OO糖Z:需要,4328111463827803,None,None,None
